word	count1	flag1	count0	flag0	all	score
一瓢	5	m	0	m	5	1.0
独守	5	v	0	v	5	1.0
白首	5	n	0	n	5	1.0
唐	5	nr	0	nr	5	1.0
竞相	5	n	0	n	5	1.0
石球	5	n	0	n	5	1.0
相宜	5	v	0	v	5	1.0
恰如	5	c	0	c	5	1.0
睡意	5	v	0	v	5	1.0
邀约	5	v	0	v	5	1.0
初雪	5	n	0	n	5	1.0
尘烟	5	n	0	n	5	1.0
晾晒	5	v	0	v	5	1.0
充满希望	5	nz	0	nz	5	1.0
既定	5	b	0	b	5	1.0
花语	5	nz	0	nz	5	1.0
习习	5	v	0	v	5	1.0
沉沦	5	v	0	v	5	1.0
嫩叶	5	n	0	n	5	1.0
沉浮	5	v	0	v	5	1.0
远望	5	v	0	v	5	1.0
玻璃窗	5	n	0	n	5	1.0
凝神	5	n	0	n	5	1.0
泛滥成灾	5	i	0	i	5	1.0
沉香	5	v	0	v	5	1.0
轻吻	5	n	0	n	5	1.0
崖壁	5	n	0	n	5	1.0
浮生若梦	5	i	0	i	5	1.0
秋夜	5	t	0	t	5	1.0
莺	5	ng	0	ng	5	1.0
莺歌燕舞	5	i	0	i	5	1.0
幽深	5	a	0	a	5	1.0
肃杀	5	v	0	v	5	1.0
牵念	5	v	0	v	5	1.0
哒	5	o	0	o	5	1.0
政	5	n	0	n	5	1.0
浪漫情怀	5	n	0	n	5	1.0
通透	5	j	0	j	5	1.0
冬去	5	t	0	t	5	1.0
独行	5	v	0	v	5	1.0
梦梦	5	nz	0	nz	5	1.0
朴实无华	5	i	0	i	5	1.0
流走	5	v	0	v	5	1.0
刹那	5	t	0	t	5	1.0
小树	5	n	0	n	5	1.0
无拘无束	5	i	0	i	5	1.0
海风	5	n	0	n	5	1.0
故里	5	n	0	n	5	1.0
山巅	5	n	0	n	5	1.0
河山	5	ns	0	ns	5	1.0
途经	5	n	0	n	5	1.0
阻隔	5	v	0	v	5	1.0
景物	5	n	0	n	5	1.0
淡去	5	v	0	v	5	1.0
水彩画	5	n	0	n	5	1.0
似在	5	d	0	d	5	1.0
架起	5	s	0	s	5	1.0
半梦半醒	5	i	0	i	5	1.0
夙愿	5	n	0	n	5	1.0
临风	5	v	0	v	5	1.0
山水画	5	n	0	n	5	1.0
上游	5	f	0	f	5	1.0
慰	5	vg	0	vg	5	1.0
灼灼	5	z	0	z	5	1.0
向日葵	5	n	0	n	5	1.0
雅	5	ag	0	ag	5	1.0
高洁	5	a	0	a	5	1.0
彩蝶	5	n	0	n	5	1.0
绝壁	5	n	0	n	5	1.0
四时	5	t	0	t	5	1.0
演绎出	5	n	0	n	5	1.0
彩霞	5	n	0	n	5	1.0
挥毫	5	v	0	v	5	1.0
泼墨	5	n	0	n	5	1.0
风霜雨雪	5	i	0	i	5	1.0
如痴如醉	5	i	0	i	5	1.0
刻下	5	v	0	v	5	1.0
欢颜	5	n	0	n	5	1.0
丈量	5	n	0	n	5	1.0
东篱	5	ns	0	ns	5	1.0
为伴	5	v	0	v	5	1.0
絮语	5	n	0	n	5	1.0
亭台	5	n	0	n	5	1.0
的花海	5	ns	0	ns	5	1.0
潇湘	5	ns	0	ns	5	1.0
诗云	5	n	0	n	5	1.0
罗盘	5	nr	0	nr	5	1.0
迷醉	5	v	0	v	5	1.0
嘀嗒	5	o	0	o	5	1.0
孤傲	5	a	0	a	5	1.0
长空	5	n	0	n	5	1.0
一往情深	5	i	0	i	5	1.0
恣肆	5	d	0	d	5	1.0
境	5	ng	0	ng	5	1.0
翻卷	5	v	0	v	5	1.0
如许	5	d	0	d	5	1.0
秋意	5	n	0	n	5	1.0
长天	5	ns	0	ns	5	1.0
抵不过	5	v	0	v	5	1.0
焦灼	5	a	0	a	5	1.0
奉国	5	ns	0	ns	5	1.0
千般	5	d	0	d	5	1.0
柳絮	5	nr	0	nr	5	1.0
即是	5	c	0	c	5	1.0
缘聚缘	5	n	0	n	5	1.0
霜雪	5	n	0	n	5	1.0
蒸腾	5	v	0	v	5	1.0
撩起	5	v	0	v	5	1.0
皈依	5	v	0	v	5	1.0
海誓山盟	5	i	0	i	5	1.0
寻梦	5	v	0	v	5	1.0
雾霭	5	z	0	z	5	1.0
星河	5	n	0	n	5	1.0
鹅黄	5	b	0	b	5	1.0
草长莺飞	5	i	0	i	5	1.0
松鼠	5	n	0	n	5	1.0
心醉	5	nr	0	nr	5	1.0
曼舞	5	nr	0	nr	5	1.0
半空中	5	l	0	l	5	1.0
伟岸	5	n	0	n	5	1.0
飘摇	5	v	0	v	5	1.0
曲径通幽	5	i	0	i	5	1.0
独上	5	v	0	v	5	1.0
莫不	5	d	0	d	5	1.0
人山人海	5	ns	0	ns	5	1.0
风干	5	n	0	n	5	1.0
凝视	5	v	0	v	5	1.0
裙	5	ng	0	ng	5	1.0
梦幻般	5	i	0	i	5	1.0
一睹	5	l	0	l	5	1.0
昭示	5	v	0	v	5	1.0
紫薇	5	nr	0	nr	5	1.0
浑厚	5	a	0	a	5	1.0
下风	5	v	0	v	5	1.0
羽	5	n	0	n	5	1.0
乌篷船	5	n	0	n	5	1.0
浮世	5	v	0	v	5	1.0
成殇	5	n	0	n	5	1.0
情仇	5	n	0	n	5	1.0
一剂	5	n	0	n	5	1.0
爱怜	5	a	0	a	5	1.0
花团锦簇	5	i	0	i	5	1.0
恍若	5	z	0	z	5	1.0
霞	5	n	0	n	5	1.0
天各一方	5	l	0	l	5	1.0
拨弄	5	v	0	v	5	1.0
闭上眼	5	l	0	l	5	1.0
云端	5	n	0	n	5	1.0
不悔	5	v	0	v	5	1.0
山盟海誓	5	n	0	n	5	1.0
空城	5	n	0	n	5	1.0
虚妄	5	a	0	a	5	1.0
三世	5	nrt	0	nrt	5	1.0
衔	5	v	0	v	5	1.0
隐匿	5	v	0	v	5	1.0
潮起潮落	5	l	0	l	5	1.0
明眸	5	v	0	v	5	1.0
凋	5	vg	0	vg	5	1.0
摇摇晃晃	5	z	0	z	5	1.0
一池	5	n	0	n	5	1.0
瑰丽	5	z	0	z	5	1.0
勿	5	d	0	d	5	1.0
情牵	5	v	0	v	5	1.0
弹拨	5	v	0	v	5	1.0
放歌	5	v	0	v	5	1.0
渐次	5	d	0	d	5	1.0
衰败	5	v	0	v	5	1.0
不眠	5	v	0	v	5	1.0
烟囱	5	n	0	n	5	1.0
冬夜	5	t	0	t	5	1.0
那轮	5	r	0	r	5	1.0
寒梅	5	nr	0	nr	5	1.0
一壶酒	5	i	0	i	5	1.0
摸样	5	l	0	l	5	1.0
灰白	5	z	0	z	5	1.0
轻舟	5	n	0	n	5	1.0
遐思	5	v	0	v	5	1.0
品茗	5	n	0	n	5	1.0
涤	5	ng	0	ng	5	1.0
海纳百川	5	nr	0	nr	5	1.0
苞	5	ng	0	ng	5	1.0
传入	5	v	0	v	5	1.0
文人墨客	5	n	0	n	5	1.0
夜话	5	n	0	n	5	1.0
海底	5	s	0	s	5	1.0
珊瑚	5	n	0	n	5	1.0
桃李	5	n	0	n	5	1.0
浓绿	5	z	0	z	5	1.0
入耳	5	v	0	v	5	1.0
径	5	ng	0	ng	5	1.0
山里人	5	nrt	0	nrt	5	1.0
礁石	5	n	0	n	5	1.0
般若	5	z	0	z	5	1.0
浊酒	5	n	0	n	5	1.0
下雨天	5	n	0	n	5	1.0
飘动	5	v	0	v	5	1.0
泓	5	q	0	q	5	1.0
无名	5	v	0	v	5	1.0
隔断	5	v	0	v	5	1.0
含情脉脉	5	i	0	i	5	1.0
青绿	5	nr	0	nr	5	1.0
流溢	5	v	0	v	5	1.0
白茫茫	5	z	0	z	5	1.0
素洁	5	a	0	a	5	1.0
在水一方	5	i	0	i	5	1.0
馨	5	ng	0	ng	5	1.0
如雾	5	n	0	n	5	1.0
迤逦	5	z	0	z	5	1.0
涌进	5	v	0	v	5	1.0
吐露	5	v	0	v	5	1.0
情丝	5	n	0	n	5	1.0
风烟	5	n	0	n	5	1.0
哀愁	5	a	0	a	5	1.0
残叶	5	n	0	n	5	1.0
欢歌	5	v	0	v	5	1.0
不足以	5	v	0	v	5	1.0
纷扰	5	v	0	v	5	1.0
再回首	5	i	0	i	5	1.0
春草	5	n	0	n	5	1.0
夕照	5	n	0	n	5	1.0
二月	5	m	0	m	5	1.0
尘缘	5	n	0	n	5	1.0
娴静	5	a	0	a	5	1.0
似曾相识	5	i	0	i	5	1.0
移	5	v	0	v	5	1.0
连成	5	nrfg	0	nrfg	5	1.0
人间烟火	5	n	0	n	5	1.0
回眸一笑	5	i	0	i	5	1.0
木香	5	nr	0	nr	5	1.0
前缘	5	n	0	n	5	1.0
不予	5	v	0	v	5	1.0
一番滋味	5	n	0	n	5	1.0
高坡	5	nr	0	nr	5	1.0
山外	5	s	0	s	5	1.0
开满	5	v	0	v	5	1.0
深埋	5	v	0	v	5	1.0
一簇	5	m	0	m	5	1.0
坚冰	5	v	0	v	5	1.0
隐去	5	v	0	v	5	1.0
柔情蜜意	5	i	0	i	5	1.0
几缕	5	m	0	m	5	1.0
丛林	5	nr	0	nr	5	1.0
韵致	5	n	0	n	5	1.0
驰骋	5	v	0	v	5	1.0
各异	5	a	0	a	5	1.0
瓦片	5	n	0	n	5	1.0
山泉	5	ns	0	ns	5	1.0
牵绊	5	n	0	n	5	1.0
冰凌	5	nr	0	nr	5	1.0
摆动	5	v	0	v	5	1.0
静坐	5	v	0	v	5	1.0
思恋	5	v	0	v	5	1.0
林间	5	n	0	n	5	1.0
痴念	5	n	0	n	5	1.0
深沟	5	ns	0	ns	5	1.0
镜花水月	5	n	0	n	5	1.0
喜怒哀乐	5	i	0	i	5	1.0
梧桐叶	5	n	0	n	5	1.0
清韵	5	a	0	a	5	1.0
楼阁	5	n	0	n	5	1.0
两江	5	ns	0	ns	5	1.0
飘落在	5	z	0	z	5	1.0
鲜红	5	z	0	z	5	1.0
楚楚动人	5	i	0	i	5	1.0
清寒	5	a	0	a	5	1.0
低眉	5	n	0	n	5	1.0
浮云	5	n	0	n	5	1.0
流入	5	v	0	v	5	1.0
骄阳	5	n	0	n	5	1.0
鸣唱	5	v	0	v	5	1.0
翩然	5	z	0	z	5	1.0
一帧	5	m	0	m	5	1.0
樱	5	nr	0	nr	5	1.0
啼	5	v	0	v	5	1.0
纸张	5	n	0	n	5	1.0
幻影	5	n	0	n	5	1.0
西窗	5	n	0	n	5	1.0
渺渺	5	a	0	a	5	1.0
洁	5	a	0	a	5	1.0
石拱桥	5	nr	0	nr	5	1.0
老去	5	t	0	t	5	1.0
把盏	5	n	0	n	5	1.0
水之韵	5	nr	0	nr	5	1.0
凡人	5	n	0	n	5	1.0
思量	5	n	0	n	5	1.0
翅	5	ng	0	ng	5	1.0
若有若无	5	i	0	i	5	1.0
未了	5	t	0	t	5	1.0
高空	5	n	0	n	5	1.0
对饮	5	n	0	n	5	1.0
天上人间	5	n	0	n	5	1.0
涓涓	5	z	0	z	5	1.0
契合	5	v	0	v	5	1.0
老墙	5	n	0	n	5	1.0
临水	5	ns	0	ns	5	1.0
依依	5	z	0	z	5	1.0
流云	5	n	0	n	5	1.0
盛唐	5	t	0	t	5	1.0
弹奏	5	n	0	n	5	1.0
墨色	5	n	0	n	5	1.0
作别	5	n	0	n	5	1.0
朵花	5	n	0	n	5	1.0
掸	5	v	0	v	5	1.0
满树	4	nr	0	nr	4	1.0
一颦一笑	4	l	0	l	4	1.0
心迹	4	n	0	n	4	1.0
舒爽	4	a	0	a	4	1.0
泪珠	4	n	0	n	4	1.0
串起	4	v	0	v	4	1.0
惟	4	d	0	d	4	1.0
相离	4	v	0	v	4	1.0
春晓	4	t	0	t	4	1.0
灿	4	ag	0	ag	4	1.0
雕琢	4	v	0	v	4	1.0
小酌	4	nr	0	nr	4	1.0
碎影	4	n	0	n	4	1.0
枯死	4	v	0	v	4	1.0
飘雪	4	v	0	v	4	1.0
苇叶	4	n	0	n	4	1.0
合奏	4	v	0	v	4	1.0
姿色	4	n	0	n	4	1.0
纷纷扰扰	4	i	0	i	4	1.0
几经	4	d	0	d	4	1.0
拂去	4	t	0	t	4	1.0
招摇	4	v	0	v	4	1.0
山道	4	n	0	n	4	1.0
随处	4	d	0	d	4	1.0
农	4	n	0	n	4	1.0
谦卑	4	a	0	a	4	1.0
枯枝	4	n	0	n	4	1.0
碾道	4	v	0	v	4	1.0
消磨	4	v	0	v	4	1.0
萌发	4	v	0	v	4	1.0
雨花	4	n	0	n	4	1.0
人海茫茫	4	l	0	l	4	1.0
一首歌	4	m	0	m	4	1.0
转角处	4	n	0	n	4	1.0
开成	4	v	0	v	4	1.0
青梅	4	nr	0	nr	4	1.0
尾声	4	n	0	n	4	1.0
仰视	4	v	0	v	4	1.0
凉薄	4	a	0	a	4	1.0
止	4	zg	0	zg	4	1.0
清宁	4	ns	0	ns	4	1.0
可否	4	v	0	v	4	1.0
秧苗	4	n	0	n	4	1.0
鸟笼	4	n	0	n	4	1.0
酿造	4	vn	0	vn	4	1.0
开怀	4	v	0	v	4	1.0
裙摆	4	n	0	n	4	1.0
新绿	4	b	0	b	4	1.0
新叶	4	n	0	n	4	1.0
似水流年	4	l	0	l	4	1.0
哉	4	y	0	y	4	1.0
心念	4	n	0	n	4	1.0
停落	4	v	0	v	4	1.0
躯干	4	n	0	n	4	1.0
一艘	4	m	0	m	4	1.0
斗转星移	4	i	0	i	4	1.0
化身	4	n	0	n	4	1.0
圣人	4	n	0	n	4	1.0
缄默	4	v	0	v	4	1.0
岩石	4	n	0	n	4	1.0
焚烧	4	v	0	v	4	1.0
洗刷	4	v	0	v	4	1.0
绿水	4	n	0	n	4	1.0
峰峦	4	n	0	n	4	1.0
牵住	4	v	0	v	4	1.0
湖光	4	nz	0	nz	4	1.0
平如镜	4	l	0	l	4	1.0
邻家	4	n	0	n	4	1.0
此岸	4	s	0	s	4	1.0
静夜	4	n	0	n	4	1.0
自然界	4	n	0	n	4	1.0
交相辉映	4	i	0	i	4	1.0
太阳光	4	nr	0	nr	4	1.0
委婉	4	a	0	a	4	1.0
人间天堂	4	n	0	n	4	1.0
云霄	4	nr	0	nr	4	1.0
皓齿	4	nz	0	nz	4	1.0
重生	4	n	0	n	4	1.0
屏住	4	v	0	v	4	1.0
重归	4	v	0	v	4	1.0
堤坝	4	n	0	n	4	1.0
泡沫	4	n	0	n	4	1.0
雨后	4	t	0	t	4	1.0
纷繁	4	a	0	a	4	1.0
巨浪	4	nz	0	nz	4	1.0
首歌	4	n	0	n	4	1.0
韶华	4	nz	0	nz	4	1.0
轻灵	4	a	0	a	4	1.0
质感	4	n	0	n	4	1.0
煤海	4	n	0	n	4	1.0
柳塔	4	nr	0	nr	4	1.0
激动人心	4	n	0	n	4	1.0
油菜	4	n	0	n	4	1.0
山冈	4	ns	0	ns	4	1.0
峰回路转	4	i	0	i	4	1.0
门扉	4	n	0	n	4	1.0
媲美	4	v	0	v	4	1.0
染指	4	n	0	n	4	1.0
独坐	4	v	0	v	4	1.0
晚间	4	t	0	t	4	1.0
之地	4	r	0	r	4	1.0
吟诵	4	v	0	v	4	1.0
奔流	4	v	0	v	4	1.0
涛声	4	n	0	n	4	1.0
无际	4	n	0	n	4	1.0
石凳	4	n	0	n	4	1.0
豆	4	n	0	n	4	1.0
光晕	4	n	0	n	4	1.0
雨淋	4	nr	0	nr	4	1.0
践行	4	v	0	v	4	1.0
万朵	4	m	0	m	4	1.0
唐诗	4	nr	0	nr	4	1.0
漫漫长夜	4	n	0	n	4	1.0
宠儿	4	n	0	n	4	1.0
传送	4	v	0	v	4	1.0
山茶花	4	nr	0	nr	4	1.0
花骨朵	4	n	0	n	4	1.0
美酒	4	n	0	n	4	1.0
唯你	4	b	0	b	4	1.0
可亲	4	v	0	v	4	1.0
哧溜	4	o	0	o	4	1.0
春风来	4	l	0	l	4	1.0
寒霜	4	nr	0	nr	4	1.0
许诺	4	nr	0	nr	4	1.0
犹记	4	nz	0	nz	4	1.0
不厌	4	v	0	v	4	1.0
虽有	4	c	0	c	4	1.0
山中	4	s	0	s	4	1.0
婵娟	4	n	0	n	4	1.0
寒潮	4	n	0	n	4	1.0
铺成	4	v	0	v	4	1.0
平平常常	4	i	0	i	4	1.0
华里	4	ns	0	ns	4	1.0
天荒地老	4	i	0	i	4	1.0
院内	4	s	0	s	4	1.0
参天	4	v	0	v	4	1.0
层叠	4	z	0	z	4	1.0
飘然	4	d	0	d	4	1.0
子夜	4	n	0	n	4	1.0
江面	4	n	0	n	4	1.0
终会	4	n	0	n	4	1.0
晓	4	vg	0	vg	4	1.0
一曲曲	4	n	0	n	4	1.0
纯情	4	n	0	n	4	1.0
修身	4	v	0	v	4	1.0
固守	4	a	0	a	4	1.0
一帘	4	n	0	n	4	1.0
数日	4	m	0	m	4	1.0
蠢蠢欲动	4	i	0	i	4	1.0
啼叫	4	v	0	v	4	1.0
往来	4	t	0	t	4	1.0
光洁	4	a	0	a	4	1.0
零星	4	n	0	n	4	1.0
熠熠	4	z	0	z	4	1.0
徒留	4	v	0	v	4	1.0
五脏六腑	4	i	0	i	4	1.0
嗑	4	v	0	v	4	1.0
深深浅浅	4	i	0	i	4	1.0
窑洞	4	n	0	n	4	1.0
丰腴	4	a	0	a	4	1.0
畅想	4	v	0	v	4	1.0
稻田	4	n	0	n	4	1.0
禅悟	4	n	0	n	4	1.0
漠然	4	z	0	z	4	1.0
散漫	4	v	0	v	4	1.0
中那	4	ns	0	ns	4	1.0
欲语还休	4	l	0	l	4	1.0
难言	4	n	0	n	4	1.0
歇斯底里	4	ns	0	ns	4	1.0
不胜	4	v	0	v	4	1.0
生机盎然	4	l	0	l	4	1.0
阶	4	ng	0	ng	4	1.0
满径	4	n	0	n	4	1.0
灵山	4	ns	0	ns	4	1.0
开遍	4	v	0	v	4	1.0
广袤	4	a	0	a	4	1.0
蹉跎岁月	4	i	0	i	4	1.0
绝妙	4	a	0	a	4	1.0
色泽	4	n	0	n	4	1.0
碧玉	4	nr	0	nr	4	1.0
锦鲤	4	n	0	n	4	1.0
许仙	4	nr	0	nr	4	1.0
叠加	4	v	0	v	4	1.0
朱砂	4	nr	0	nr	4	1.0
疑	4	vg	0	vg	4	1.0
群芳	4	n	0	n	4	1.0
贪恋	4	v	0	v	4	1.0
烦扰	4	v	0	v	4	1.0
轻吟	4	z	0	z	4	1.0
走散	4	v	0	v	4	1.0
封存	4	v	0	v	4	1.0
晨风	4	n	0	n	4	1.0
金灿灿	4	nr	0	nr	4	1.0
未尽	4	d	0	d	4	1.0
往事如烟	4	n	0	n	4	1.0
雨夜	4	t	0	t	4	1.0
命定	4	n	0	n	4	1.0
登场	4	n	0	n	4	1.0
妍	4	nr	0	nr	4	1.0
踏雪寻梅	4	l	0	l	4	1.0
红烛	4	n	0	n	4	1.0
激流	4	n	0	n	4	1.0
争锋	4	v	0	v	4	1.0
玲珑剔透	4	i	0	i	4	1.0
波光粼粼	4	l	0	l	4	1.0
两颗心	4	n	0	n	4	1.0
分割	4	v	0	v	4	1.0
低语	4	nz	0	nz	4	1.0
树苗	4	n	0	n	4	1.0
海枯石烂	4	i	0	i	4	1.0
一圈圈	4	n	0	n	4	1.0
漫无目的	4	i	0	i	4	1.0
永无止境	4	l	0	l	4	1.0
随心	4	d	0	d	4	1.0
打伞	4	v	0	v	4	1.0
柔肠	4	n	0	n	4	1.0
了秋	4	nr	0	nr	4	1.0
涂	4	v	0	v	4	1.0
长亭	4	ns	0	ns	4	1.0
秋天里	4	nr	0	nr	4	1.0
嫦娥	4	n	0	n	4	1.0
不俗	4	a	0	a	4	1.0
一尘不染	4	i	0	i	4	1.0
初绽	4	n	0	n	4	1.0
伴有	4	v	0	v	4	1.0
密集	4	n	0	n	4	1.0
思绪万千	4	i	0	i	4	1.0
中总有	4	nt	0	nt	4	1.0
水岸	4	s	0	s	4	1.0
杨柳依依	4	nr	0	nr	4	1.0
暖风	4	n	0	n	4	1.0
千帆	4	nr	0	nr	4	1.0
涌起	4	v	0	v	4	1.0
鼻	4	ng	0	ng	4	1.0
咽喉	4	n	0	n	4	1.0
缠缠绵绵	4	z	0	z	4	1.0
行色匆匆	4	i	0	i	4	1.0
依着	4	p	0	p	4	1.0
吹起	4	v	0	v	4	1.0
阴晴圆	4	nr	0	nr	4	1.0
那片	4	r	0	r	4	1.0
把酒	4	v	0	v	4	1.0
酣睡	4	v	0	v	4	1.0
安睡	4	v	0	v	4	1.0
良药	4	n	0	n	4	1.0
海面	4	n	0	n	4	1.0
细语	4	n	0	n	4	1.0
夜景	4	n	0	n	4	1.0
鼓起	4	v	0	v	4	1.0
甘	4	n	0	n	4	1.0
俯瞰	4	v	0	v	4	1.0
古典	4	ns	0	ns	4	1.0
深红	4	b	0	b	4	1.0
黄灿灿	4	nr	0	nr	4	1.0
嫩嫩的	4	z	0	z	4	1.0
牵肠挂肚	4	i	0	i	4	1.0
斩	4	v	0	v	4	1.0
底片	4	n	0	n	4	1.0
路标	4	n	0	n	4	1.0
醉过	4	v	0	v	4	1.0
抛却	4	v	0	v	4	1.0
黯然神伤	4	i	0	i	4	1.0
俊秀	4	a	0	a	4	1.0
芦苇丛	4	nr	0	nr	4	1.0
惊蛰	4	t	0	t	4	1.0
狂野	4	n	0	n	4	1.0
天意	4	n	0	n	4	1.0
飘飘洒洒	4	z	0	z	4	1.0
茎	4	n	0	n	4	1.0
染得	4	v	0	v	4	1.0
一眨眼	4	i	0	i	4	1.0
千娇百媚	4	i	0	i	4	1.0
郁郁	4	a	0	a	4	1.0
梨	4	n	0	n	4	1.0
过眼云烟	4	i	0	i	4	1.0
悸动	4	vn	0	vn	4	1.0
遮挡	4	v	0	v	4	1.0
青灯	4	n	0	n	4	1.0
褪	4	v	0	v	4	1.0
旷世	4	nr	0	nr	4	1.0
蛙	4	ng	0	ng	4	1.0
唼	4	x	0	x	4	1.0
水潭	4	n	0	n	4	1.0
起起伏伏	4	v	0	v	4	1.0
大好河山	4	i	0	i	4	1.0
躁动	4	vn	0	vn	4	1.0
美轮美奂	4	nr	0	nr	4	1.0
草丛里	4	l	0	l	4	1.0
制造者	4	n	0	n	4	1.0
涤荡	4	v	0	v	4	1.0
丰美	4	a	0	a	4	1.0
片段	4	m	0	m	4	1.0
缠绕着	4	i	0	i	4	1.0
沁入	4	v	0	v	4	1.0
尘埃落定	4	i	0	i	4	1.0
贴切	4	a	0	a	4	1.0
雍容华贵	4	nr	0	nr	4	1.0
鹅卵石	4	n	0	n	4	1.0
花红柳绿	4	nr	0	nr	4	1.0
填词	4	n	0	n	4	1.0
华章	4	nr	0	nr	4	1.0
黄叶	4	nr	0	nr	4	1.0
抖落	4	v	0	v	4	1.0
不管不顾	4	l	0	l	4	1.0
不染	4	v	0	v	4	1.0
桑叶	4	nr	0	nr	4	1.0
一段段	4	n	0	n	4	1.0
雨雪	4	n	0	n	4	1.0
苍天	4	nr	0	nr	4	1.0
苇塘	4	n	0	n	4	1.0
繁盛	4	a	0	a	4	1.0
悄悄的	4	z	0	z	4	1.0
倏忽	4	d	0	d	4	1.0
纵情	4	n	0	n	4	1.0
高亢	4	a	0	a	4	1.0
似火	4	l	0	l	4	1.0
下得	4	v	0	v	4	1.0
漫延	4	v	0	v	4	1.0
幽谷	4	n	0	n	4	1.0
谄媚	4	v	0	v	4	1.0
银色	4	n	0	n	4	1.0
抛洒	4	v	0	v	4	1.0
笑嫣然	4	i	0	i	4	1.0
心花	4	n	0	n	4	1.0
潜入	4	v	0	v	4	1.0
素净	4	a	0	a	4	1.0
廊	4	ng	0	ng	4	1.0
近处	4	s	0	s	4	1.0
时令	4	n	0	n	4	1.0
画舫	4	n	0	n	4	1.0
西北角	4	f	0	f	4	1.0
泡泡	4	n	0	n	4	1.0
茅庐	4	nr	0	nr	4	1.0
几杯	4	m	0	m	4	1.0
笛声	4	n	0	n	4	1.0
绝美	4	a	0	a	4	1.0
怀想	4	v	0	v	4	1.0
落英缤纷	4	i	0	i	4	1.0
桀骜不驯	4	i	0	i	4	1.0
夜幕降临	4	nr	0	nr	4	1.0
上望	4	v	0	v	4	1.0
曙光	4	nz	0	nz	4	1.0
楼外	4	s	0	s	4	1.0
望穿秋水	4	i	0	i	4	1.0
数不尽	4	l	0	l	4	1.0
辉映	4	v	0	v	4	1.0
巅峰	4	n	0	n	4	1.0
轻风	4	n	0	n	4	1.0
纸鸢	4	n	0	n	4	1.0
樱花树	4	n	0	n	4	1.0
相隔	4	v	0	v	4	1.0
风暴	4	n	0	n	4	1.0
逸	4	vg	0	vg	4	1.0
闷热	4	a	0	a	4	1.0
野菊花	4	nz	0	nz	4	1.0
蒲公英	4	nr	0	nr	4	1.0
红线	4	n	0	n	4	1.0
林子	4	nr	0	nr	4	1.0
怀春	4	nr	0	nr	4	1.0
清风明月	4	i	0	i	4	1.0
百态	4	n	0	n	4	1.0
纵横交错	4	i	0	i	4	1.0
扁	4	a	0	a	4	1.0
孤芳自赏	4	i	0	i	4	1.0
大朵	4	n	0	n	4	1.0
淡绿	4	z	0	z	4	1.0
杰作	4	n	0	n	4	1.0
奥秘	4	nr	0	nr	4	1.0
疏影	4	n	0	n	4	1.0
衔泥	4	v	0	v	4	1.0
裂缝	4	n	0	n	4	1.0
点灯	4	n	0	n	4	1.0
千万里	4	m	0	m	4	1.0
婀娜多姿	4	i	0	i	4	1.0
幻	4	vg	0	vg	4	1.0
苦短	4	v	0	v	4	1.0
小精灵	4	nr	0	nr	4	1.0
江河	4	ns	0	ns	4	1.0
石阶	4	nr	0	nr	4	1.0
跌入	4	v	0	v	4	1.0
竹影	4	n	0	n	4	1.0
青竹	4	ns	0	ns	4	1.0
毛孔	4	n	0	n	4	1.0
冲破	4	vn	0	vn	4	1.0
佛家	4	n	0	n	4	1.0
字字	4	n	0	n	4	1.0
纤细	4	a	0	a	4	1.0
吉他	4	ns	0	ns	4	1.0
窃窃私语	4	i	0	i	4	1.0
白雪皑皑	4	i	0	i	4	1.0
傲视	4	v	0	v	4	1.0
胜景	4	n	0	n	4	1.0
这片	4	r	0	r	4	1.0
放逐	4	v	0	v	4	1.0
蝉鸣	4	v	0	v	4	1.0
爬满	4	v	0	v	4	1.0
轩辕	4	n	0	n	4	1.0
一夜之间	4	i	0	i	4	1.0
风华	4	n	0	n	4	1.0
袅娜	4	z	0	z	4	1.0
樱桃	4	n	0	n	4	1.0
从天而降	4	i	0	i	4	1.0
抒情	4	n	0	n	4	1.0
谓	4	v	0	v	4	1.0
环	4	v	0	v	4	1.0
每一寸	4	l	0	l	4	1.0
岁暮	4	t	0	t	4	1.0
晨	4	n	0	n	4	1.0
赏月	4	n	0	n	4	1.0
低吟	4	v	0	v	4	1.0
穿越时空	4	b	0	b	4	1.0
吟诗	4	v	0	v	4	1.0
雁	4	n	0	n	4	1.0
划出	4	v	0	v	4	1.0
吞没	4	v	0	v	4	1.0
天山	4	ns	0	ns	4	1.0
充盈	4	a	0	a	4	1.0
春水	4	n	0	n	4	1.0
万象	4	n	0	n	4	1.0
拉长	4	v	0	v	4	1.0
踱步	4	v	0	v	4	1.0
望断	4	v	0	v	4	1.0
谁为谁	4	i	0	i	4	1.0
捞起	4	v	0	v	4	1.0
深浅	4	a	0	a	4	1.0
天地万物	4	l	0	l	4	1.0
水袖	4	n	0	n	4	1.0
柔弱	4	a	0	a	4	1.0
初秋	4	t	0	t	4	1.0
面颊	4	n	0	n	4	1.0
消融	4	n	0	n	4	1.0
温良	4	nr	0	nr	4	1.0
朗读	4	v	0	v	4	1.0
透亮	4	a	0	a	4	1.0
花叶	4	n	0	n	4	1.0
子规	4	n	0	n	4	1.0
微醉	4	vn	0	vn	4	1.0
写照	4	v	0	v	4	1.0
拨开	4	v	0	v	4	1.0
足音	4	n	0	n	4	1.0
宛转	4	v	0	v	4	1.0
结缘	4	n	0	n	4	1.0
日头	4	n	0	n	4	1.0
