Word	Docfreq_0	Docfreq_1	score
旋舞	0	8	1.0
墙面	0	8	1.0
疾飞	0	8	1.0
驶过	0	8	1.0
言秋日	0	8	1.0
翩若	0	8	1.0
猎猎	0	8	1.0
清绝	0	8	1.0
香溪	0	8	1.0
日染	0	8	1.0
剪烛	0	8	1.0
胭脂	0	8	1.0
情牵万世缘	0	8	1.0
飘带	0	8	1.0
冷白	0	8	1.0
绿肥	0	8	1.0
香息	0	8	1.0
疾	0	8	1.0
消隐	0	8	1.0
尖流	0	8	1.0
雨意	0	8	1.0
一颦一笑	0	8	1.0
孤舟	0	8	1.0
踯躅	0	8	1.0
斜斜	0	8	1.0
王道	0	8	1.0
莫不如	0	8	1.0
轰隆隆	0	8	1.0
天造地设	0	8	1.0
冷艳	0	8	1.0
枝亭亭玉立	0	8	1.0
夜阑人静	0	8	1.0
卸载	0	8	1.0
花事	0	8	1.0
低眉	0	8	1.0
依傍	0	8	1.0
雪儿	0	8	1.0
桥色	0	8	1.0
别称	0	8	1.0
赌书	0	8	1.0
生涩	0	8	1.0
迷乱	0	8	1.0
烟散	0	8	1.0
字字句句	0	8	1.0
述说	0	8	1.0
小令	0	8	1.0
黑龙庙	0	8	1.0
黄泉	0	8	1.0
浩淼	0	8	1.0
情真	0	8	1.0
投奔	0	8	1.0
东游	0	8	1.0
作乐	0	8	1.0
林荫道	0	8	1.0
荒寂	0	8	1.0
围炉	0	8	1.0
曲径通幽处	0	8	1.0
雪橇	0	8	1.0
踏足	0	8	1.0
静静听	0	8	1.0
舞女	0	8	1.0
相思苦	0	8	1.0
彰	0	8	1.0
心净	0	8	1.0
牵引	0	8	1.0
浪迹	0	8	1.0
凤雏	0	8	1.0
淡然而	0	8	1.0
山青水秀	0	8	1.0
波纹	0	8	1.0
头颅	0	8	1.0
辽远	0	8	1.0
桥姿	0	8	1.0
本相	0	8	1.0
牵挂化	0	8	1.0
叽喳	0	8	1.0
花落	0	8	1.0
一片汪洋	0	8	1.0
合欢之眸	0	8	1.0
曲桥	0	8	1.0
独白	0	8	1.0
丝绦	0	8	1.0
世态	0	8	1.0
遥寄	0	8	1.0
石崖	0	8	1.0
裳	0	8	1.0
荒滩	0	8	1.0
炫目	0	8	1.0
俊美	0	8	1.0
闭合	0	8	1.0
九天	0	8	1.0
疏离	0	8	1.0
喁喁	0	8	1.0
灿	0	8	1.0
浓绿	0	8	1.0
潇湘雨	0	8	1.0
玉骨	0	8	1.0
百褶裙	0	8	1.0
一团团	0	8	1.0
老歌	0	8	1.0
难眠	0	8	1.0
静候	0	8	1.0
落霞	0	8	1.0
呢喃细语	0	8	1.0
良宵	0	8	1.0
茉莉花	0	8	1.0
乍暖还寒	0	8	1.0
地坦	0	8	1.0
椰韵	0	8	1.0
韶光易逝	0	8	1.0
随之一	0	8	1.0
叶儿	0	8	1.0
恒念	0	8	1.0
楚月	0	8	1.0
百转千回	0	8	1.0
意蕴	0	8	1.0
花颜	0	8	1.0
良言苦	0	8	1.0
惜取	0	8	1.0
流光容易	0	8	1.0
洗心	0	8	1.0
故园	0	8	1.0
闲逸	0	8	1.0
渍	0	8	1.0
美学	0	8	1.0
入骨	0	8	1.0
缩手	0	8	1.0
安眠	0	8	1.0
水影	0	8	1.0
流荡	0	8	1.0
草叶	0	8	1.0
长诗	0	8	1.0
明锐	0	8	1.0
自生	0	8	1.0
琼浆玉液	0	8	1.0
惊秋	0	8	1.0
山茶花	0	8	1.0
新绿	0	8	1.0
良辰	0	8	1.0
额发	0	8	1.0
灵慧	0	8	1.0
诗韵	0	8	1.0
春曲	0	8	1.0
缱倦	0	8	1.0
厚意	0	8	1.0
时针	0	8	1.0
静好	0	8	1.0
驾雾	0	8	1.0
两翼	0	8	1.0
人门	0	8	1.0
人单	0	8	1.0
流香	0	8	1.0
天生丽质	0	8	1.0
清馨	0	8	1.0
润湿	0	8	1.0
飘絮	0	8	1.0
百媚	0	8	1.0
真善美	0	8	1.0
深义	0	8	1.0
绮罗	0	8	1.0
光芒万丈	0	8	1.0
洗衣物	0	8	1.0
醅酒	0	8	1.0
檐角	0	8	1.0
会同	0	8	1.0
人生如梦	0	8	1.0
凝红	0	8	1.0
蚕食	0	8	1.0
纷乱	0	8	1.0
桎梏	0	8	1.0
云雨	0	8	1.0
郁金香	0	8	1.0
熠熠夺目	0	8	1.0
清歌	0	8	1.0
层林	0	8	1.0
沃野	0	8	1.0
更迭	0	8	1.0
阕词	0	8	1.0
纺织	0	8	1.0
可望	0	8	1.0
耿介	0	8	1.0
阴风	0	8	1.0
奇幻	0	8	1.0
一程	0	8	1.0
清丽脱俗	0	8	1.0
雪夜	0	8	1.0
喊叫声	0	8	1.0
淡然如水	0	8	1.0
乐水	0	8	1.0
风烟	0	8	1.0
物力维艰	0	8	1.0
构筑	0	8	1.0
节律	0	8	1.0
墨染	0	8	1.0
清美	0	8	1.0
沙鸥	0	8	1.0
脱缰	0	8	1.0
微醉	0	8	1.0
娇羞欲语	0	8	1.0
天下第一	0	8	1.0
丝缕	0	8	1.0
驯服	0	8	1.0
栀子	0	8	1.0
山连山	0	8	1.0
寻寻觅	0	8	1.0
转绸缪	0	8	1.0
心空	0	8	1.0
嫩枝	0	8	1.0
嗟乎	0	8	1.0
退色	0	8	1.0
四射	0	8	1.0
饯行	0	8	1.0
荫	0	8	1.0
盛会	0	8	1.0
无眠	0	8	1.0
高瞻	0	8	1.0
几分	0	8	1.0
义水	0	8	1.0
采风团	0	8	1.0
隐逸	0	8	1.0
厚度	0	8	1.0
顷刻间	0	8	1.0
发绪	0	8	1.0
铃音	0	8	1.0
高耸入云	0	8	1.0
秉性	0	8	1.0
稠密	0	8	1.0
跳跳	0	8	1.0
脆脆	0	8	1.0
静秋	0	8	1.0
踌躇不语	0	8	1.0
毛一	0	8	1.0
缘法	0	8	1.0
遮掩欲盖弥彰	0	8	1.0
沈从文	0	8	1.0
惜君	0	8	1.0
冷冷冷	0	8	1.0
夏风	0	8	1.0
秆	0	8	1.0
濛濛	0	8	1.0
酣梦	0	8	1.0
涟漪晕	0	8	1.0
心经	0	8	1.0
不在话下	0	8	1.0
夕	0	8	1.0
寒江	0	8	1.0
夜虫	0	8	1.0
落山	0	8	1.0
长风	0	8	1.0
木槿花	0	8	1.0
夜灯	0	8	1.0
某处	0	8	1.0
嘎然而止	0	8	1.0
宛然	0	8	1.0
叶田田	0	8	1.0
纷呈	0	8	1.0
幽雅	0	8	1.0
抽离	0	8	1.0
波痕	0	8	1.0
冬雨	0	8	1.0
魔术	0	8	1.0
魂殿	0	8	1.0
池水	0	8	1.0
羞怯	0	8	1.0
法力	0	8	1.0
安守流	0	8	1.0
迥然	0	8	1.0
摇红	0	8	1.0
娇艳欲滴	0	8	1.0
挂牵	0	8	1.0
历经沧桑	0	8	1.0
念及人	0	8	1.0
杨万里	0	8	1.0
插田	0	8	1.0
筑梦	0	8	1.0
飘过	0	8	1.0
栖居	0	8	1.0
眉弯	0	8	1.0
离空	0	8	1.0
远岸	0	8	1.0
椰风	0	8	1.0
梅雨	0	8	1.0
鲁莽	0	8	1.0
踏浪	0	8	1.0
粒缀	0	8	1.0
素白	0	8	1.0
渔歌	0	8	1.0
悬崖菊	0	8	1.0
沁透	0	8	1.0
坟茔	0	8	1.0
晶亮	0	8	1.0
情不知	0	8	1.0
故国	0	8	1.0
秋阳	0	8	1.0
白烟抑	0	8	1.0
孤冷	0	8	1.0
白浪	0	8	1.0
心曲	0	8	1.0
潸然	0	8	1.0
天公	0	8	1.0
卧龙	0	8	1.0
情诗	0	8	1.0
势不可挡	0	8	1.0
河风	0	8	1.0
富可敌国	0	8	1.0
额角	0	8	1.0
若夫	0	8	1.0
光茫	0	8	1.0
不管不顾	0	8	1.0
顽石	0	8	1.0
沱江	0	8	1.0
至情至性	0	8	1.0
冻结	0	8	1.0
嫩黄	0	8	1.0
灵山	0	8	1.0
酒意	0	8	1.0
桑麻	0	8	1.0
天长	0	8	1.0
狼烟四起	0	8	1.0
不休	0	8	1.0
粉尘	0	8	1.0
欢聚	0	8	1.0
暗影	0	8	1.0
风动荷香	0	8	1.0
枣子	0	8	1.0
陨落	0	8	1.0
残棋	0	8	1.0
押韵	0	8	1.0
雪原	0	8	1.0
蓑	0	8	1.0
深粉	0	8	1.0
道具	0	8	1.0
离歌	0	8	1.0
过境	0	8	1.0
污泥	0	8	1.0
惦	0	8	1.0
面朝	0	8	1.0
花簇	0	8	1.0
信手	0	8	1.0
佛理	0	8	1.0
顿然	0	8	1.0
知秋	0	8	1.0
低微	0	8	1.0
雪野	0	8	1.0
眸间	0	8	1.0
暖玉生	0	8	1.0
动不得	0	8	1.0
边城	0	8	1.0
灰心丧气	0	8	1.0
撒泼	0	8	1.0
紫陌	0	8	1.0
青柳	0	8	1.0
错位	0	8	1.0
期冀	0	8	1.0
怜虞	0	8	1.0
欢儿	0	8	1.0
海曲路	0	8	1.0
蹙	0	8	1.0
七色	0	8	1.0
青宵	0	8	1.0
翻云覆雨	0	8	1.0
粟	0	8	1.0
谛听	0	8	1.0
遥问	0	8	1.0
老墙	0	8	1.0
仙苑	0	8	1.0
石峰	0	8	1.0
素色	0	8	1.0
百花仙子	0	8	1.0
菡臼月	0	8	1.0
尽然	0	8	1.0
沿岸	0	8	1.0
梅雪	0	8	1.0
素墨	0	8	1.0
凄怆	0	8	1.0
银珠	0	8	1.0
盟约	0	8	1.0
紫衣	0	8	1.0
重续	0	8	1.0
深灰色	0	8	1.0
仙乐	0	8	1.0
相忘	0	8	1.0
童语	0	8	1.0
鹅黄氤氲	0	8	1.0
树身	0	8	1.0
农房	0	8	1.0
心湖	0	8	1.0
泼洒	0	8	1.0
鸡儿	0	8	1.0
暮鼓	0	8	1.0
众里寻他千百度	0	8	1.0
大雄殿	0	8	1.0
月盈	0	8	1.0
林地	0	8	1.0
荷苞	0	8	1.0
善感	0	8	1.0
枯寂	0	8	1.0
啼鸣	0	8	1.0
清逸	0	8	1.0
原罪	0	8	1.0
莽撞	0	8	1.0
巅	0	8	1.0
李煜	0	8	1.0
悱恻	0	8	1.0
厚冬	0	8	1.0
光山色	0	8	1.0
静守花	0	8	1.0
春华	0	8	1.0
蜜	0	8	1.0
鸣蝉	0	8	1.0
初遇	0	8	1.0
蚌壳	0	8	1.0
蓑笠翁	0	8	1.0
紫禁城	0	8	1.0
幡	0	8	1.0
画图	0	8	1.0
依稀花	0	8	1.0
春野	0	8	1.0
赠与	0	8	1.0
缕风	0	8	1.0
风景如画	0	8	1.0
仪态万千	0	8	1.0
翻飞	0	8	1.0
赤二	0	8	1.0
立体	0	8	1.0
逝水	0	8	1.0
秋水长天	0	8	1.0
光浴	0	8	1.0
仓皇	0	8	1.0
月影	0	8	1.0
水景	0	8	1.0
星斗	0	8	1.0
枯树	0	8	1.0
疲乏	0	8	1.0
烛影	0	8	1.0
陶潜	0	8	1.0
壮志	0	8	1.0
雕栏	0	8	1.0
茂	0	8	1.0
文思	0	8	1.0
天涯咫尺	0	8	1.0
花种	0	8	1.0
酣然	0	8	1.0
痴热	0	8	1.0
涤	0	8	1.0
残月	0	8	1.0
空视万千	0	8	1.0
神龙	0	8	1.0
浓雾	0	8	1.0
老练	0	8	1.0
棱意	0	8	1.0
竹影	0	8	1.0
浸没	0	8	1.0
船尾	0	8	1.0
红宝石	0	8	1.0
羞颜	0	8	1.0
君生	0	8	1.0
侧壁	0	8	1.0
平平仄仄	0	8	1.0
段段	0	8	1.0
天平	0	8	1.0
炫丽	0	8	1.0
如故	0	8	1.0
戏子	0	8	1.0
碧叶	0	8	1.0
媒介	0	8	1.0
静谧	1	132	0.9849624060150376
绚烂	1	100	0.9801980198019802
荷花	1	96	0.979381443298969
春色	1	76	0.974025974025974
烂漫	1	76	0.974025974025974
清风	3	204	0.9710144927536232
朵朵	1	68	0.9710144927536232
荡	1	68	0.9710144927536232
姹紫嫣红	1	68	0.9710144927536232
湛蓝	1	64	0.9692307692307692
雨露	1	64	0.9692307692307692
馨香	1	60	0.9672131147540983
水墨	1	60	0.9672131147540983
温婉	1	60	0.9672131147540983
交织	1	56	0.9649122807017544
波光	1	56	0.9649122807017544
依偎	1	56	0.9649122807017544
初春	1	56	0.9649122807017544
淅淅沥沥	1	52	0.9622641509433962
一朵朵	1	52	0.9622641509433962
静默	1	52	0.9622641509433962
满天	1	52	0.9622641509433962
丰盈	1	52	0.9622641509433962
奔腾	1	52	0.9622641509433962
缕	4	204	0.9615384615384616
清欢	1	48	0.9591836734693877
愁绪	1	48	0.9591836734693877
露珠	1	48	0.9591836734693877
唯美	1	48	0.9591836734693877
韵	1	48	0.9591836734693877
碧水	1	48	0.9591836734693877
寂寥	2	88	0.9555555555555556
晶莹剔透	1	44	0.9555555555555556
洗涤	1	44	0.9555555555555556
柔美	1	44	0.9555555555555556
唐诗	1	44	0.9555555555555556
消逝	1	44	0.9555555555555556
朦朦胧胧	1	44	0.9555555555555556
阡陌	1	44	0.9555555555555556
清亮	1	44	0.9555555555555556
陌上	1	44	0.9555555555555556
晶莹	3	120	0.9512195121951219
袅袅	3	120	0.9512195121951219
萧瑟	2	80	0.9512195121951219
无边	2	80	0.9512195121951219
波浪	1	40	0.9512195121951219
菩提	1	40	0.9512195121951219
今世	1	40	0.9512195121951219
倒映	1	40	0.9512195121951219
荷塘	1	40	0.9512195121951219
心弦	1	40	0.9512195121951219
粼粼	1	40	0.9512195121951219
一隅	1	40	0.9512195121951219
阳春	1	40	0.9512195121951219
纷飞	2	76	0.9487179487179487
蝶	2	76	0.9487179487179487
漫步	4	148	0.9473684210526315
缠绵	6	220	0.9469026548672567
芬芳	6	220	0.9469026548672567
曼妙	2	72	0.9459459459459459
婉约	2	72	0.9459459459459459
幽香	1	36	0.9459459459459459
暮色	1	36	0.9459459459459459
萧萧	1	36	0.9459459459459459
层层叠叠	1	36	0.9459459459459459
倾泻	1	36	0.9459459459459459
霞光	1	36	0.9459459459459459
城池	1	36	0.9459459459459459
装点	1	36	0.9459459459459459
心语	1	36	0.9459459459459459
浮动	1	36	0.9459459459459459
芦花	1	36	0.9459459459459459
嫩绿	1	36	0.9459459459459459
纵横	1	36	0.9459459459459459
掬	1	36	0.9459459459459459
菊	1	36	0.9459459459459459
晨雾	1	36	0.9459459459459459
洁净	1	36	0.9459459459459459
邂逅	3	104	0.9439252336448598
柔情	6	196	0.9405940594059405
时而	3	96	0.9393939393939394
丝丝缕缕	1	32	0.9393939393939394
眷念	1	32	0.9393939393939394
闪亮	1	32	0.9393939393939394
傲	1	32	0.9393939393939394
馥郁	1	32	0.9393939393939394
含笑	1	32	0.9393939393939394
雪山	1	32	0.9393939393939394
高耸	1	32	0.9393939393939394
轻抚	1	32	0.9393939393939394
风姿	1	32	0.9393939393939394
淡泊	1	32	0.9393939393939394
柔	1	32	0.9393939393939394
俗世	1	32	0.9393939393939394
蛙	1	32	0.9393939393939394
水边	1	32	0.9393939393939394
花期	1	32	0.9393939393939394
迷蒙	1	32	0.9393939393939394
执子之手	1	32	0.9393939393939394
杜鹃	1	32	0.9393939393939394
酝酿	1	32	0.9393939393939394
期许	1	32	0.9393939393939394
圆月	1	32	0.9393939393939394
莲	1	32	0.9393939393939394
梨花	3	92	0.9368421052631579
秋雨	3	92	0.9368421052631579
清凉	4	120	0.9354838709677419
幻	2	60	0.9354838709677419
幽静	2	60	0.9354838709677419
北国	2	60	0.9354838709677419
树影	2	60	0.9354838709677419
红尘	12	352	0.9340659340659341
潺潺	4	116	0.9333333333333333
轻盈	4	112	0.9310344827586207
梅花	3	84	0.9310344827586207
春暖花开	3	84	0.9310344827586207
绿叶	3	84	0.9310344827586207
沁人心脾	2	56	0.9310344827586207
杨柳	2	56	0.9310344827586207
几许	2	56	0.9310344827586207
银河	2	56	0.9310344827586207
幽梦	1	28	0.9310344827586207
雨珠	1	28	0.9310344827586207
缘散	1	28	0.9310344827586207
双眸	1	28	0.9310344827586207
薄雾	1	28	0.9310344827586207
庭	1	28	0.9310344827586207
万水千山	1	28	0.9310344827586207
光秃秃	1	28	0.9310344827586207
与子偕老	1	28	0.9310344827586207
遗落	1	28	0.9310344827586207
衔	1	28	0.9310344827586207
桃花源	1	28	0.9310344827586207
纱	1	28	0.9310344827586207
山涧	1	28	0.9310344827586207
睹	1	28	0.9310344827586207
凝眸	1	28	0.9310344827586207
一簇簇	1	28	0.9310344827586207
珍重	1	28	0.9310344827586207
粉红	1	28	0.9310344827586207
聚散	1	28	0.9310344827586207
百花	1	28	0.9310344827586207
春水	1	28	0.9310344827586207
绘	1	28	0.9310344827586207
执笔	1	28	0.9310344827586207
点亮	1	28	0.9310344827586207
乌镇	1	28	0.9310344827586207
纷纷扬扬	1	28	0.9310344827586207
泓	1	28	0.9310344827586207
节气	1	28	0.9310344827586207
怡然	1	28	0.9310344827586207
秋月	1	28	0.9310344827586207
枕	1	28	0.9310344827586207
小花	1	28	0.9310344827586207
蜜意	1	28	0.9310344827586207
天籁	1	28	0.9310344827586207
水墨画	1	28	0.9310344827586207
依依	1	28	0.9310344827586207
红颜	1	28	0.9310344827586207
零落	1	28	0.9310344827586207
白昼	1	28	0.9310344827586207
肃穆	1	28	0.9310344827586207
沐	1	28	0.9310344827586207
悠远	1	28	0.9310344827586207
月色	4	108	0.9285714285714286
婆娑	3	80	0.927710843373494
幽幽	3	80	0.927710843373494
飘逸	3	80	0.927710843373494
指尖	4	104	0.9259259259259259
帆	2	52	0.9259259259259259
款款	2	52	0.9259259259259259
情思	2	52	0.9259259259259259
怒放	2	52	0.9259259259259259
飘渺	2	52	0.9259259259259259
悠然	2	52	0.9259259259259259
雨丝	2	52	0.9259259259259259
流年	10	252	0.9236641221374046
演绎	4	100	0.9230769230769231
妩媚	5	120	0.92
纯净	4	96	0.92
溪水	3	72	0.92
连绵	3	72	0.92
恬淡	2	48	0.92
青苔	2	48	0.92
琴弦	2	48	0.92
娇艳	2	48	0.92
吟唱	2	48	0.92
秀美	2	48	0.92
迷离	2	48	0.92
叮咚	1	24	0.92
佛门	1	24	0.92
兀自	1	24	0.92
回望	1	24	0.92
高歌	1	24	0.92
荷香	1	24	0.92
阻隔	1	24	0.92
灯红酒绿	1	24	0.92
地平线	1	24	0.92
抚	1	24	0.92
满园	1	24	0.92
瓢	1	24	0.92
浮萍	1	24	0.92
凡尘	1	24	0.92
跋山涉水	1	24	0.92
葱绿	1	24	0.92
蜻蜓	1	24	0.92
西风	1	24	0.92
描	1	24	0.92
波澜不惊	1	24	0.92
杜鹃花	1	24	0.92
古道	1	24	0.92
鸳鸯	1	24	0.92
皑皑	1	24	0.92
灵气	1	24	0.92
枝繁叶茂	1	24	0.92
梧桐	1	24	0.92
颤动	1	24	0.92
繁花似锦	1	24	0.92
重温	1	24	0.92
纯白	1	24	0.92
流光溢彩	1	24	0.92
杏树	1	24	0.92
酌	1	24	0.92
鱼虾	1	24	0.92
辉映	1	24	0.92
陌路	1	24	0.92
泼墨	1	24	0.92
银装素裹	1	24	0.92
铅华	1	24	0.92
松涛	1	24	0.92
踏雪	1	24	0.92
秋叶	1	24	0.92
动情	1	24	0.92
阙	1	24	0.92
垂柳	1	24	0.92
春分	1	24	0.92
怦然心动	1	24	0.92
蘸	1	24	0.92
炊烟袅袅	1	24	0.92
绰约	1	24	0.92
锦绣	1	24	0.92
晨光	1	24	0.92
葳蕤	1	24	0.92
红尘路	1	24	0.92
净土	1	24	0.92
粗犷	1	24	0.92
星星点点	1	24	0.92
尘世	6	136	0.9154929577464789
流转	3	68	0.9154929577464789
婉转	3	68	0.9154929577464789
枝叶	3	68	0.9154929577464789
悠扬	3	68	0.9154929577464789
微风	8	180	0.9148936170212766
漫天	5	112	0.9145299145299145
携	5	112	0.9145299145299145
山峦	2	44	0.9130434782608695
私语	2	44	0.9130434782608695
满目	2	44	0.9130434782608695
宋词	2	44	0.9130434782608695
落幕	2	44	0.9130434782608695
晚霞	2	44	0.9130434782608695
琉璃	2	44	0.9130434782608695
飘落	7	152	0.9119496855345912
相思	11	236	0.9109311740890689
清幽	3	64	0.9104477611940298
瓣	3	64	0.9104477611940298
勾勒	3	64	0.9104477611940298
流连	3	64	0.9104477611940298
月光	10	212	0.9099099099099099
叶	7	148	0.9096774193548387
伫立	5	104	0.908256880733945
多情	5	104	0.908256880733945
天涯	7	144	0.9072847682119205
繁华	13	260	0.9047619047619048
漫	4	80	0.9047619047619048
守望	4	80	0.9047619047619048
春雨	4	80	0.9047619047619048
飘零	4	80	0.9047619047619048
心绪	3	60	0.9047619047619048
阑珊	3	60	0.9047619047619048
相守	3	60	0.9047619047619048
情缘	3	60	0.9047619047619048
池	3	60	0.9047619047619048
跋涉	2	40	0.9047619047619048
执念	2	40	0.9047619047619048
凋谢	2	40	0.9047619047619048
春季	2	40	0.9047619047619048
静心	2	40	0.9047619047619048
轮廓	2	40	0.9047619047619048
翩翩起舞	2	40	0.9047619047619048
唤醒	2	40	0.9047619047619048
几多	2	40	0.9047619047619048
寻寻觅觅	1	20	0.9047619047619048
此情	1	20	0.9047619047619048
三生石	1	20	0.9047619047619048
幽深	1	20	0.9047619047619048
峰峦	1	20	0.9047619047619048
长夜	1	20	0.9047619047619048
昭示	1	20	0.9047619047619048
浮云	1	20	0.9047619047619048
朝朝暮暮	1	20	0.9047619047619048
步步	1	20	0.9047619047619048
冬夜	1	20	0.9047619047619048
花季	1	20	0.9047619047619048
秋意	1	20	0.9047619047619048
翩然	1	20	0.9047619047619048
媚	1	20	0.9047619047619048
蒸腾	1	20	0.9047619047619048
春草	1	20	0.9047619047619048
亘古	1	20	0.9047619047619048
尘缘	1	20	0.9047619047619048
通透	1	20	0.9047619047619048
雷雨	1	20	0.9047619047619048
扁舟	1	20	0.9047619047619048
静听	1	20	0.9047619047619048
余音	1	20	0.9047619047619048
嫩叶	1	20	0.9047619047619048
伟岸	1	20	0.9047619047619048
残	1	20	0.9047619047619048
泡泡	1	20	0.9047619047619048
纷扰	1	20	0.9047619047619048
礁石	1	20	0.9047619047619048
七彩	1	20	0.9047619047619048
轻舞	1	20	0.9047619047619048
明眸	1	20	0.9047619047619048
启	1	20	0.9047619047619048
清丽	1	20	0.9047619047619048
朝夕	1	20	0.9047619047619048
爱怜	1	20	0.9047619047619048
飘动	1	20	0.9047619047619048
竞相	1	20	0.9047619047619048
欢颜	1	20	0.9047619047619048
昼夜	1	20	0.9047619047619048
仲夏	1	20	0.9047619047619048
世外桃源	1	20	0.9047619047619048
心醉	1	20	0.9047619047619048
隔断	1	20	0.9047619047619048
太行	1	20	0.9047619047619048
朴实无华	1	20	0.9047619047619048
风霜雨雪	1	20	0.9047619047619048
春意	1	20	0.9047619047619048
绝唱	1	20	0.9047619047619048
晾晒	1	20	0.9047619047619048
任意	1	20	0.9047619047619048
林间	1	20	0.9047619047619048
肃杀	1	20	0.9047619047619048
离愁	1	20	0.9047619047619048
山色	1	20	0.9047619047619048
隐匿	1	20	0.9047619047619048
潇潇	1	20	0.9047619047619048
玲珑	1	20	0.9047619047619048
枯叶	1	20	0.9047619047619048
剂	1	20	0.9047619047619048
涟漪	6	116	0.9016393442622951
轮回	9	172	0.9005524861878453
年华	8	152	0.9
纵然	4	76	0.9
舒展	4	76	0.9
芦苇	4	76	0.9
枝头	7	132	0.8992805755395683
夏	9	168	0.8983050847457628
飞舞	6	112	0.8983050847457628
浮华	3	56	0.8983050847457628
舟	3	56	0.8983050847457628
惊扰	3	56	0.8983050847457628
倾心	3	56	0.8983050847457628
妖娆	3	56	0.8983050847457628
倒影	3	56	0.8983050847457628
湖水	5	92	0.8969072164948454
苦涩	5	92	0.8969072164948454
惆怅	7	128	0.8962962962962963
细雨	7	128	0.8962962962962963
雪花	9	164	0.8959537572254336
诗意	8	144	0.8947368421052632
深秋	4	72	0.8947368421052632
飘荡	4	72	0.8947368421052632
小溪	4	72	0.8947368421052632
万千	4	72	0.8947368421052632
芳香	4	72	0.8947368421052632
习习	2	36	0.8947368421052632
雨滴	2	36	0.8947368421052632
旷野	2	36	0.8947368421052632
触及	2	36	0.8947368421052632
雅致	2	36	0.8947368421052632
笑靥	2	36	0.8947368421052632
清雅	2	36	0.8947368421052632
启程	2	36	0.8947368421052632
千山万水	2	36	0.8947368421052632
光泽	2	36	0.8947368421052632
炊烟	8	140	0.8918918918918919
音符	3	52	0.8909090909090909
春花	3	52	0.8909090909090909
蔚蓝	3	52	0.8909090909090909
青丝	3	52	0.8909090909090909
隐	3	52	0.8909090909090909
景致	3	52	0.8909090909090909
冬	8	136	0.8888888888888888
层层	4	68	0.8888888888888888
青草	4	68	0.8888888888888888
摇曳	10	168	0.8876404494382022
丝丝	5	84	0.8876404494382022
白云	10	164	0.8850574712643678
盛开	12	196	0.8846153846153846
春风	15	244	0.8841698841698842
洁白	10	160	0.8823529411764706
喧嚣	10	160	0.8823529411764706
花瓣	8	128	0.8823529411764706
心扉	5	80	0.8823529411764706
夜空	5	80	0.8823529411764706
皎洁	4	64	0.8823529411764706
碧绿	4	64	0.8823529411764706
翠绿	4	64	0.8823529411764706
樱花	4	64	0.8823529411764706
遥望	4	64	0.8823529411764706
编织	3	48	0.8823529411764706
舞动	3	48	0.8823529411764706
缭绕	3	48	0.8823529411764706
小院	3	48	0.8823529411764706
耳畔	3	48	0.8823529411764706
青翠	3	48	0.8823529411764706
哀怨	3	48	0.8823529411764706
幻化	3	48	0.8823529411764706
缤纷	3	48	0.8823529411764706
山河	3	48	0.8823529411764706
流星	2	32	0.8823529411764706
清淡	2	32	0.8823529411764706
相惜	2	32	0.8823529411764706
色彩斑斓	2	32	0.8823529411764706
飘忽	2	32	0.8823529411764706
暖阳	2	32	0.8823529411764706
缀	2	32	0.8823529411764706
吞噬	2	32	0.8823529411764706
宛若	2	32	0.8823529411764706
落日	2	32	0.8823529411764706
傲然	2	32	0.8823529411764706
彩云	2	32	0.8823529411764706
丹青	2	32	0.8823529411764706
有如	2	32	0.8823529411764706
繁星	2	32	0.8823529411764706
一点一滴	2	32	0.8823529411764706
巍峨	2	32	0.8823529411764706
触	2	32	0.8823529411764706
屋内	2	32	0.8823529411764706
升腾	2	32	0.8823529411764706
枝条	2	32	0.8823529411764706
乡愁	2	32	0.8823529411764706
亭亭玉立	2	32	0.8823529411764706
咫尺	2	32	0.8823529411764706
笔墨	2	32	0.8823529411764706
枯黄	2	32	0.8823529411764706
映照	2	32	0.8823529411764706
脉络	2	32	0.8823529411764706
浸润	2	32	0.8823529411764706
伊人	2	32	0.8823529411764706
香茗	1	16	0.8823529411764706
倾情	1	16	0.8823529411764706
怀想	1	16	0.8823529411764706
晨	1	16	0.8823529411764706
尘埃落定	1	16	0.8823529411764706
白雪皑皑	1	16	0.8823529411764706
水韵	1	16	0.8823529411764706
广袤	1	16	0.8823529411764706
羽翼	1	16	0.8823529411764706
天山	1	16	0.8823529411764706
画舫	1	16	0.8823529411764706
崖壁	1	16	0.8823529411764706
摆动	1	16	0.8823529411764706
淙淙	1	16	0.8823529411764706
胜景	1	16	0.8823529411764706
袖	1	16	0.8823529411764706
楼阁	1	16	0.8823529411764706
蒲公英	1	16	0.8823529411764706
独守	1	16	0.8823529411764706
童趣	1	16	0.8823529411764706
刻骨	1	16	0.8823529411764706
锋	1	16	0.8823529411764706
威武	1	16	0.8823529411764706
永无止境	1	16	0.8823529411764706
傲视	1	16	0.8823529411764706
玉盘	1	16	0.8823529411764706
黄灿灿	1	16	0.8823529411764706
一段段	1	16	0.8823529411764706
过眼云烟	1	16	0.8823529411764706
厌	1	16	0.8823529411764706
温存	1	16	0.8823529411764706
交相辉映	1	16	0.8823529411764706
一棵棵	1	16	0.8823529411764706
桀骜不驯	1	16	0.8823529411764706
幻影	1	16	0.8823529411764706
招摇	1	16	0.8823529411764706
低吟	1	16	0.8823529411764706
